Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,02/04/2023,4:45 PM,6:00 PM,>Boys>Boys 6th Grade Division 1>McLean B6-1 Tallent,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 1>CYA B6-1 McNutt,,,38,45,7390346,,
,02/04/2023,5:10 PM,6:20 PM,>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin,Willard Middle School ,Game,>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia,,,59,27,7431268,,
,02/04/2023,5:30 PM,6:45 PM,>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman,Manassas Park CC - #1,Game,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,,,54,34,7388818,,
,02/04/2023,5:45 PM,7:00 PM,>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner,Mount Vernon HS #1,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano,,,35,42,7387790,,
,02/04/2023,5:45 PM,7:00 PM,>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman,Bryant Center,Game,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson,lost Madison,,54,68,7431498,,
,02/04/2023,5:45 PM,7:00 PM,>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean,Jefferson HS-#1,Game,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,,,65,67,7387226,,
,02/04/2023,5:45 PM,7:00 PM,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris,Jefferson HS-#2,Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks,,,23,19,7390046,,
,02/04/2023,6:00 PM,7:15 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston,schedule adj,,73,53,7387230,,
,02/04/2023,6:00 PM,7:15 PM,>Boys>Boys 7th Grade Division 3>Lee-Mt. Vernon B7-* Beisner,Annandale HS-#2,Game,>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll,,,55,30,7389059,,
,02/04/2023,6:20 PM,7:30 PM,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,Willard Middle School ,Game,>Boys>Boys 5th grade Division 1>CYA B5-1 Batta,,,22,38,7431337,,
,02/04/2023,7:00 PM,8:15 PM,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle,Jefferson HS-#2,Game,>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar,,,50,55,7431505,,
,02/04/2023,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron,Jefferson HS-#1,Game,>Boys>Boys 8th Grade Division 3>SYA B8-* White,,,64,40,7431488,,
,02/04/2023,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall,Mount Vernon HS #1,Game,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis,,,23,56,7388528,,
,02/05/2023,11:45 AM,1:00 PM,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,use door 11 located back of school,,42,57,7390345,,
,02/05/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean,,,40,47,7387212,,
,02/05/2023,12:00 PM,1:15 PM,>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.,Lewis HS-Main (was lee),Game,>Girls>Girls 8th Grade Division 1>SYA G8-1 Andersen,,,27,47,7387280,,
,02/05/2023,12:00 PM,1:15 PM,>Girls>Girls 5th grade Division 1>BRYC G5-1 Murphy,Edison HS - Aux,Game,>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins,,,21,29,7431165,,
,02/05/2023,12:00 PM,1:15 PM,>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang,,,30,33,7390222,,
,02/05/2023,12:00 PM,1:15 PM,>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,,,23,35,7387778,,
,02/05/2023,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma,Mary Ellen Henderson MS,Game,>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner,,,47,40,7388508,,
,02/05/2023,1:00 PM,2:15 PM,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,West Springfield-#2,Game,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone,,,50,34,7389689,,
,02/05/2023,1:00 PM,2:15 PM,>Boys>Boys 7th Grade Division 3>Reston  B7-3 Schlesinger,South Lakes HS left,Game,>Boys>Boys 7th Grade Division 3>Herndon B7-3 Starinieri,,,38,26,7389075,,
,02/05/2023,1:00 PM,2:15 PM,>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis,,,45,58,7388501,,
,02/05/2023,1:00 PM,2:15 PM,>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone,Hayfield HS-#2,Game,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle,Do not move school furniture or equipment,,35,33,7389903,,
,02/05/2023,1:00 PM,2:15 PM,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Henderson,Hayfield HS-#1,Game,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker,Do not move school furniture or equipment,,56,40,7388816,,
,02/05/2023,1:00 PM,2:15 PM,>Girls>Girls 7th Grade Division 2>Reston G7 Altamirano,South Lakes HS Right,Game,>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand,,,21,41,7389801,,
,02/05/2023,1:00 PM,2:15 PM,>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella,use door 11 located back of school,,43,23,7389802,,
,02/05/2023,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 1>Lee District CC B8-1 Love,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley,,,39,54,7387211,,
,02/05/2023,1:15 PM,2:30 PM,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall,Lewis HS-Main (was lee),Game,>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling,,,28,36,7387278,,
,02/05/2023,1:15 PM,2:30 PM,>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone,no zone,,14,42,7430985,,
,02/05/2023,1:15 PM,2:30 PM,>Boys>Boys 5th grade Division 3>DYS B5 -3 Armstrong,Jackson MS rear gym,Game,>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers,,,23,27,7431463,,
,02/05/2023,1:15 PM,2:30 PM,>Girls>Girls 5th grade Division 1>DYS G5-1 Samson,Edison HS - Aux,Game,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,,,22,31,7431167,,
,02/05/2023,1:15 PM,2:30 PM,>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner,,,22,53,7387779,,
,02/05/2023,1:15 PM,2:30 PM,>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams,Mary Ellen Henderson MS,Game,>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson,,,7,18,7390035,,
,02/05/2023,1:15 PM,2:30 PM,>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,,,26,37,7390224,,
,02/05/2023,1:45 PM,3:00 PM,>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne,Gainesville HS main ,Game,>Girls>Girls 7th Grade Division 2>BRYC G7-2 Shin,,,49,13,7389800,,
,02/05/2023,1:45 PM,3:00 PM,>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer,Gainesville HS side ,Game,>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson,,,34,37,7431339,,
,02/05/2023,2:15 PM,3:30 PM,>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch,Hayfield HS-#2,Game,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson,Do not move school furniture or equipment,,39,42,7389904,,
,02/05/2023,2:15 PM,3:30 PM,>Boys>Boys 6th Grade Division 1>Lee-Mt. Vernon B6-1 Davis,Hayfield HS-#1,Game,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Wilson,Do not move school furniture or equipment,,52,33,7390344,,
,02/05/2023,2:15 PM,3:30 PM,>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg,South Lakes HS Right,Game,>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad,,,58,64,7388720,,
,02/05/2023,2:15 PM,3:30 PM,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,,,43,19,7389690,,
,02/05/2023,2:15 PM,3:30 PM,>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano,South Lakes HS left,Game,>Boys>Boys 6th Grade Division 1>CYA B6-1 McNutt,,,38,52,7390342,,
,02/05/2023,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis,,,43,53,7388496,,
,02/05/2023,2:15 PM,3:30 PM,>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn,West Springfield-#2,Game,>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila,,,33,42,7431462,,
,02/05/2023,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan,,,16,49,7387781,,
,02/05/2023,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins,Mary Ellen Henderson MS,Game,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner,,,44,29,7390558,,
,02/05/2023,2:30 PM,3:40 PM,>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia,Annandale HS-#2,Game,>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks,,,48,16,7431287,,
,02/05/2023,2:30 PM,3:45 PM,>Girls>Girls 5th grade Division 1>Fort Hunt G5-1Mathes,Edison HS - Aux,Game,>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll,,,26,27,7431166,,
,02/05/2023,2:30 PM,3:45 PM,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Lee-Mt. Vernon B8-1 Bosley,,,71,40,7387214,,
,02/05/2023,2:30 PM,3:45 PM,>Girls>Girls 5th grade Division 2>McLean G5-2 Roth,Jackson MS rear gym,Game,>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman,no zone,,11,26,7430957,,
,02/05/2023,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll,Lewis HS-Main (was lee),Game,>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver,,,51,40,7389077,,
,02/05/2023,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 1>McLean B6-1 Tallent,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 1>Gainesville B6-1 Torco,,,45,59,7390341,,
,02/05/2023,3:00 PM,4:15 PM,>Boys>Boys 6th Grade Division 2>Gainesville B6-2 Siguere,Gainesville HS side ,Game,>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach,,,53,44,7390513,,
,02/05/2023,3:00 PM,4:15 PM,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell,,,53,43,7388499,,
,02/05/2023,3:30 PM,4:45 PM,>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams,South Lakes HS left,Game,>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw,,,18,22,7390108,,
,02/05/2023,3:30 PM,4:45 PM,>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Zippel,,,60,49,7388497,,
,02/05/2023,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney,West Springfield-#2,Game,>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg,lost game prior ,,39,54,7389078,,
,02/05/2023,3:30 PM,4:45 PM,>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin,West Springfield-#2,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,,CANCELLED,,,7389692,,
,02/05/2023,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos,Hayfield HS-#1,Game,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor,Do not move school furniture or equipment,,36,61,7389905,,
,02/05/2023,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar,Hayfield HS-#2,Game,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,Do not move school furniture or equipment,,47,49,7431506,,
,02/05/2023,3:30 PM,4:45 PM,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,South Lakes HS Right,Game,>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano,,,10,42,7387780,,
,02/05/2023,3:30 PM,4:45 PM,>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri,,,23,36,7390109,,
,02/05/2023,3:45 PM,5:00 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols,Annandale HS-#1,Game,>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner,,,13,28,7390036,,
,02/05/2023,3:45 PM,5:00 PM,>Girls>Girls 5th grade Division 2>FPYC G5-2 Anderson,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson,no zone,,14,19,7430958,,
,02/05/2023,3:45 PM,5:00 PM,>Boys>Boys 8th Grade Division 3>SYA B8-* White,Lewis HS-Main (was lee),Game,>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman,,,54,59,7431487,,
,02/05/2023,3:45 PM,5:00 PM,>Girls>Girls 5th grade Division 2>Lee-Mt.Vernon G5-2  Allen,Jackson MS rear gym,Game,>Girls>Girls 5th grade Division 2>Gainesville G5-2 Ratcliff,no zone,,44,30,7430981,,
,02/05/2023,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy,Edison HS - Main,Game,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.,,,26,35,7390519,,
,02/05/2023,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 1>BRYC B6-1 Mitchell,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Nmah,,,35,30,7390343,,
,02/05/2023,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne,Edison HS - Aux,Game,>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman,,,34,36,7390535,,
,02/05/2023,4:15 PM,5:30 PM,>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving,Gainesville HS main ,Game,>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson,,,74,58,7389906,,
,02/05/2023,4:15 PM,5:30 PM,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,McLean HS-Main,Game,>Girls>Girls 7th Grade Division 1>Arlington G  Sedor,,,37,30,7389691,,
,02/05/2023,4:15 PM,5:30 PM,>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau,Gainesville HS side ,Game,>Girls>Girls 6th Grade Division 2>Gainesville G6-2 Hiltner,,,11,14,7390110,,
,02/05/2023,4:45 PM,6:00 PM,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,Hayfield HS-#2,Game,>Boys>Boys 6th Grade Division 3>Lee-Mt. Vernon B6-3 Degenhardt,Do not move school furniture or equipment,,34,37,7390225,,
,02/05/2023,4:45 PM,6:00 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,Hayfield HS-#1,Game,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron,Do not move school furniture or equipment,,48,56,7388819,,
,02/05/2023,4:45 PM,6:00 PM,>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 2>CYA G5-2  Wilke,no zone,,24,23,7430974,,
,02/05/2023,4:45 PM,6:00 PM,>Girls>Girls 8th Grade Division 1>McLean G8-1 Kim,West Springfield-Main,Game,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Garey,,,28,47,7387287,,
,02/05/2023,5:00 PM,6:15 PM,>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny,Annandale HS-#2,Game,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Bovenzi,,,54,25,7431362,,
,02/05/2023,5:00 PM,6:15 PM,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti,lost Madison,,47,56,7388504,,
,02/05/2023,5:00 PM,6:15 PM,>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Suddarth,,,6,20,7390103,,
,02/05/2023,5:30 PM,6:45 PM,>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery,Gainesville HS side ,Game,>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray,,,14,17,7390034,,
,02/05/2023,5:30 PM,6:45 PM,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks,McLean HS-Main,Game,>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan,,,23,19,7390033,,
,02/05/2023,5:30 PM,6:45 PM,>Boys>Boys 7th Grade Division 1>Gainesville B7-1 Dandrea,Gainesville HS main ,Game,>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen,,,57,59,7388723,,
,02/05/2023,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 1>Gainesville B8-1 Dandrea,,,36,35,7387213,,
,02/05/2023,6:45 PM,8:00 PM,>Girls>Girls 8th Grade Division 1>McLean G8-1 Norton,McLean HS-Main,Game,>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson,,,42,29,7387277,,
,02/06/2023,6:30 PM,7:45 PM,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,,,25,47,7389669,,
,02/06/2023,6:45 PM,8:00 PM,>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone,,,44,34,7389670,,
,02/06/2023,7:00 PM,8:15 PM,>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams,,,27,27,7390113,,
,02/06/2023,7:45 PM,9:00 PM,>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,,,21,36,7389671,,
,02/06/2023,8:00 PM,9:15 PM,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris,Bryant Center,Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri,,,16,38,7390014,,
,02/06/2023,8:15 PM,9:30 PM,>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner,,,18,49,7390114,,
,02/07/2023,6:15 PM,7:30 PM,>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson,,,7,17,7390013,,
,02/07/2023,6:15 PM,7:30 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks,,,23,28,7390016,,
,02/07/2023,6:45 PM,8:00 PM,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,Bryant Center,Game,>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson,from 1-21,,41,42,7431363,,
,02/07/2023,7:30 PM,8:45 PM,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,Jackson MS-Front gym,Game,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,,,26,44,7389672,,
,02/07/2023,7:30 PM,8:45 PM,>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan,,,42,37,7390015,,
,02/07/2023,8:00 PM,9:15 PM,>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett,Bryant Center,Game,>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad,from 1-21,,56,76,7388702,,
,02/07/2023,8:45 PM,10:00 PM,>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll,Jackson MS rear gym,Game,>Boys>Boys 7th Grade Division 3>Lee-Mt. Vernon B7-* Beisner,,,44,56,7431480,,
,02/07/2023,8:45 PM,10:00 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt,lost Annandale 2-18,,68,29,7387221,,
,02/07/2023,8:45 PM,10:00 PM,>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis,CYA forfeit ,,2,0,7387793,,
,02/08/2023,6:15 PM,7:30 PM,>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary,,,30,20,7390116,,
,02/08/2023,7:00 PM,8:15 PM,>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam ,Jackson MS rear gym,Game,>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin,,,28,13,7390115,,
,02/08/2023,7:30 PM,8:45 PM,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui,,,29,30,7387795,,
,02/08/2023,8:15 PM,9:30 PM,>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano,Jackson MS rear gym,Game,>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan,,,31,33,7387794,,
,02/08/2023,8:45 PM,10:00 PM,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,Jackson MS-Front gym,Game,>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner,,,24,28,7387796,,
,02/11/2023,8:45 AM,10:00 AM,>Girls>Girls 7th Grade Division 1>Arlington G  Sedor,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin,use door 11 located back of school,,27,39,7389810,,
,02/11/2023,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 2>CYA B5-2 Goodman,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin,,,22,42,7431273,,
,02/11/2023,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 1>Vienna B5-1 Simpson,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny,,,33,54,7431343,,
,02/11/2023,9:00 AM,10:15 AM,>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam ,Bryant Center,Game,>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams,lost Jackson ,,28,19,7390121,,
,02/11/2023,9:15 AM,10:30 AM,>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano,Unity Braxton MS,Game,>Boys>Boys 6th Grade Division 1>Gainesville B6-1 Torco,,,34,51,7390338,,
,02/11/2023,10:00 AM,11:15 AM,>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,,,15,18,7431150,,
,02/11/2023,10:15 AM,11:30 AM,>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,,,51,39,7431342,,
,02/11/2023,10:15 AM,11:30 AM,>Boys>Boys 5th grade Division 2>Gainesville B5- 2 Bellis,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere,,,34,39,7431276,,
,02/11/2023,10:15 AM,11:30 AM,>Girls>Girls 6th Grade Division 2>Burke G6-2 Thomas,Bryant Center,Game,>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau,lost Jackson ,,16,24,7390122,,
,02/11/2023,10:30 AM,11:45 AM,>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson,Unity Braxton MS,Game,>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling,,,0,2,7387791,, Gainesville unfortunately did not have enough players (mixed up teams/scrimmaged) 
,02/11/2023,11:15 AM,12:30 PM,>Boys>Boys 5th grade Division 2>Fort Hunt B5-2 Blanton,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah,,,47,43,7431277,,
,02/11/2023,11:30 AM,12:45 PM,>Girls>Girls 5th grade Division 1>BRYC G5-1 Murphy,Liberty MS-#1,Game,>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll,,,27,17,7431152,,
,02/11/2023,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks,,,48,36,7431278,,
,02/11/2023,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila,Bryant Center,Game,>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers,lost Jackson ,,39,37,7431459,,
,02/11/2023,12:00 PM,1:15 PM,>Boys>Boys 6th Grade Division 2>Gainesville B6-2 Siguere,Unity Braxton MS,Game,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.,,,27,28,7390557,,
,02/11/2023,12:30 PM,1:45 PM,>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks,use door 11 located back of school,,23,8,7390123,,
