CsvRow(db_id=7387165, date='2022-11-28', real_date=datetime.datetime(2022, 11, 28, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', points=39, against=78, error=False)
CsvRow(db_id=7388509, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball', opponent='>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith', points=66, against=69, error=False)
CsvRow(db_id=7387284, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.', opponent='>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall', points=38, against=36, error=False)
CsvRow(db_id=7431269, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere', opponent='>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper', points=26, against=42, error=False)
CsvRow(db_id=7390090, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary', opponent='>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery', points=20, against=26, error=False)
CsvRow(db_id=7390549, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim', opponent='>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey', points=30, against=37, error=False)
CsvRow(db_id=7390550, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy', opponent='>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett', points=38, against=29, error=False)
CsvRow(db_id=7388721, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 7th Grade Division 1>Gainesville B7-1 Dandrea', opponent='>Boys>Boys 7th Grade Division 1>McLean B7-1 Leggett', points=59, against=47, error=False)
CsvRow(db_id=7390212, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang', opponent='>Boys>Boys 6th Grade Division 3>FPYC B6-3 Ragan', points=32, against=37, error=False)
CsvRow(db_id=7430956, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone', opponent='>Girls>Girls 5th grade Division 2>CYA G5-2  Wilke', points=31, against=18, error=False)
CsvRow(db_id=7389697, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson', opponent='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Sedor', points=41, against=18, error=False)
CsvRow(db_id=7388506, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins', opponent='>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn', points=50, against=32, error=False)
CsvRow(db_id=7387279, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 8th Grade Division 2>Springfield G8-* Allen', opponent='>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan', points=51, against=35, error=False)
CsvRow(db_id=7437925, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver', opponent='>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson', points=44, against=50, error=False)
CsvRow(db_id=7387227, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee District B8-1 Love', opponent='>Boys>Boys 8th Grade Division 1>Gainesville B8-1 Dandrea', points=63, against=58, error=False)
CsvRow(db_id=7389815, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein', opponent='>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand', points=28, against=34, error=False)
CsvRow(db_id=7387789, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis', opponent='>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui', points=19, against=31, error=False)
CsvRow(db_id=7390347, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 6th Grade Division 1>Vienna B6-1 Nmah', opponent='>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Wilson', points=40, against=28, error=False)
CsvRow(db_id=7390211, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions', opponent='>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco', points=26, against=32, error=False)
CsvRow(db_id=7431147, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 5th grade Division 1>DYS G5-1 Samson', opponent='>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll', points=26, against=11, error=False)
CsvRow(db_id=7431267, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth', opponent='>Boys>Boys 5th grade Division 2>Lee Mt. Vernon B5-2 Black', points=46, against=24, error=False)
CsvRow(db_id=7389076, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 7th Grade Division 3>Annandale B7-3 Gregory', opponent='>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving', points=44, against=40, error=False)
CsvRow(db_id=7389874, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos', opponent='>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone', points=33, against=43, error=False)
CsvRow(db_id=7389814, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne', opponent='>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella', points=38, against=9, error=False)
CsvRow(db_id=7387229, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt', points=47, against=58, error=False)
CsvRow(db_id=7390350, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon', opponent='>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano', points=32, against=42, error=False)
CsvRow(db_id=7390346, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 6th Grade Division 1>McLean B6-1 Tallent', opponent='>Boys>Boys 6th Grade Division 1>CYA B6-1 McNutt', points=38, against=45, error=False)
CsvRow(db_id=7431268, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin', opponent='>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia', points=59, against=27, error=False)
CsvRow(db_id=7388818, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman', opponent='>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown', points=54, against=34, error=False)
CsvRow(db_id=7387790, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner', opponent='>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano', points=35, against=42, error=False)
CsvRow(db_id=7431498, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman', opponent='>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson', points=54, against=68, error=False)
CsvRow(db_id=7387226, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean', opponent='>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden', points=65, against=67, error=False)
CsvRow(db_id=7390046, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris', opponent='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks', points=23, against=19, error=False)
CsvRow(db_id=7387230, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', opponent='>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston', points=73, against=53, error=False)
CsvRow(db_id=7389059, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 7th Grade Division 3>Lee Mt. Vernon B7-* Beisner', opponent='>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll', points=55, against=30, error=False)
CsvRow(db_id=7431337, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern', opponent='>Boys>Boys 5th grade Division 1>CYA B5-1 Batta', points=22, against=38, error=False)
CsvRow(db_id=7431505, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle', opponent='>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar', points=50, against=55, error=False)
CsvRow(db_id=7431488, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron', opponent='>Boys>Boys 8th Grade Division 3>SYA B8-* White', points=64, against=40, error=False)
CsvRow(db_id=7388528, date='2023-02-04', real_date=datetime.datetime(2023, 2, 4, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall', opponent='>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis', points=23, against=56, error=False)
CsvRow(db_id=7390345, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick', opponent='>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon', points=42, against=57, error=False)
CsvRow(db_id=7387212, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt', opponent='>Boys>Boys 8th Grade Division 1>Arlington B8-1 McLean', points=40, against=47, error=False)
CsvRow(db_id=7387280, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.', opponent='>Girls>Girls 8th Grade Division 1>SYA G8-1 Andersen', points=27, against=47, error=False)
CsvRow(db_id=7431165, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 5th grade Division 1>BRYC G5-1 Murphy', opponent='>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins', points=21, against=29, error=False)
CsvRow(db_id=7390222, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.', opponent='>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang', points=30, against=33, error=False)
CsvRow(db_id=7387778, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson', opponent='>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman', points=23, against=35, error=False)
CsvRow(db_id=7388508, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma', opponent='>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner', points=47, against=40, error=False)
CsvRow(db_id=7389689, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson', opponent='>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone', points=50, against=34, error=False)
CsvRow(db_id=7388501, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller', opponent='>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis', points=45, against=58, error=False)
CsvRow(db_id=7389075, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 3>Reston  B7-3 Schlesinger', opponent='>Boys>Boys 7th Grade Division 3>Herndon B7-3 Starinieri', points=38, against=26, error=False)
CsvRow(db_id=7389903, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone', opponent='>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle', points=35, against=33, error=False)
CsvRow(db_id=7388816, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 3>Lee Mt. Vernon B8-3 Henderson', opponent='>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker', points=56, against=40, error=False)
CsvRow(db_id=7389801, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 7th Grade Division 2>Reston G7-2 Altamirano', opponent='>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand', points=21, against=41, error=False)
CsvRow(db_id=7389802, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein', opponent='>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella', points=43, against=23, error=False)
CsvRow(db_id=7387211, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee District B8-1 Love', opponent='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', points=39, against=54, error=False)
CsvRow(db_id=7387278, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall', opponent='>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling', points=28, against=36, error=False)
CsvRow(db_id=7430985, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender', opponent='>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone', points=14, against=42, error=False)
CsvRow(db_id=7431463, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 5th grade Division 3>DYS B5 -3 Armstrong', opponent='>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers', points=23, against=27, error=False)
CsvRow(db_id=7431167, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 5th grade Division 1>DYS G5-1 Samson', opponent='>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman', points=22, against=31, error=False)
CsvRow(db_id=7387779, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui', opponent='>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner', points=22, against=53, error=False)
CsvRow(db_id=7390035, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams', opponent='>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson', points=7, against=18, error=False)
CsvRow(db_id=7390224, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker', opponent='>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions', points=26, against=37, error=False)
CsvRow(db_id=7389800, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne', opponent='>Girls>Girls 7th Grade Division 2>BRYC G7-2 Shin', points=49, against=13, error=False)
CsvRow(db_id=7431339, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer', opponent='>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson', points=34, against=37, error=False)
CsvRow(db_id=7390344, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 1>Lee Mt. Vernon B6-1 Davis', opponent='>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Wilson', points=52, against=33, error=False)
CsvRow(db_id=7389904, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch', opponent='>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson', points=39, against=42, error=False)
CsvRow(db_id=7388720, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 1>Vienna B7-1 Stolburg', opponent='>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad', points=58, against=64, error=False)
CsvRow(db_id=7389690, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman', opponent='>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones', points=43, against=19, error=False)
CsvRow(db_id=7390342, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano', opponent='>Boys>Boys 6th Grade Division 1>CYA B6-1 McNutt', points=38, against=52, error=False)
CsvRow(db_id=7388496, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall', opponent='>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis', points=43, against=53, error=False)
CsvRow(db_id=7431462, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn', opponent='>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila', points=33, against=42, error=False)
CsvRow(db_id=7387781, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis', opponent='>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan', points=16, against=49, error=False)
CsvRow(db_id=7390558, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins', opponent='>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner', points=44, against=29, error=False)
CsvRow(db_id=7431287, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia', opponent='>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks', points=48, against=16, error=False)
CsvRow(db_id=7431166, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 5th grade Division 1>Fort Hunt G5-1 Mathes', opponent='>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll', points=26, against=27, error=False)
CsvRow(db_id=7387214, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden', opponent='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', points=71, against=40, error=False)
CsvRow(db_id=7430957, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 5th grade Division 2>McLean G5-2 Roth', opponent='>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman', points=11, against=26, error=False)
CsvRow(db_id=7390341, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 1>McLean B6-1 Tallent', opponent='>Boys>Boys 6th Grade Division 1>Gainesville B6-1 Torco', points=45, against=59, error=False)
CsvRow(db_id=7389077, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll', opponent='>Boys>Boys 7th Grade Division 3>Great Falls B7-3 Conver', points=51, against=40, error=False)
CsvRow(db_id=7390513, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 2>Gainesville B6-2 Siguere', opponent='>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach', points=53, against=44, error=False)
CsvRow(db_id=7388499, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love', opponent='>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell', points=53, against=43, error=False)
CsvRow(db_id=7388497, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison', opponent='>Boys>Boys 8th Grade Division 2 >Fort Hunt B8-2 Zippel', points=60, against=49, error=False)
CsvRow(db_id=7390108, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 6th Grade Division 2>Herndon G6-2 Williams', opponent='>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw', points=18, against=22, error=False)
CsvRow(db_id=7389078, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney', opponent='>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg', points=39, against=54, error=False)
CsvRow(db_id=7389692, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin', opponent='>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder', points=0, against=0, error=False)
CsvRow(db_id=7431506, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar', opponent='>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein', points=47, against=49, error=False)
CsvRow(db_id=7389905, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos', opponent='>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor', points=36, against=61, error=False)
CsvRow(db_id=7387780, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker', opponent='>Girls>Girls 8th Grade Division 2>Reston G8-2 Altamirano', points=10, against=42, error=False)
CsvRow(db_id=7390109, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary', opponent='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Amouri', points=23, against=36, error=False)
CsvRow(db_id=7390036, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols', opponent='>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner', points=13, against=28, error=False)
CsvRow(db_id=7431487, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 3>SYA B8-* White', opponent='>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman', points=54, against=59, error=False)
CsvRow(db_id=7430958, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 5th grade Division 2>FPYC G5-2 Anderson', opponent='>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson', points=14, against=19, error=False)
CsvRow(db_id=7430981, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 5th grade Division 2>Lee Mt. Vernon G5-2  Allen', opponent='>Girls>Girls 5th grade Division 2>Gainesville G5-2 Ratcliff', points=44, against=30, error=False)
CsvRow(db_id=7390519, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy', opponent='>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.', points=26, against=35, error=False)
CsvRow(db_id=7390343, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 1>BRYC B6-1 Mitchell', opponent='>Boys>Boys 6th Grade Division 1>Vienna B6-1 Nmah', points=35, against=30, error=False)
CsvRow(db_id=7390535, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne', opponent='>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman', points=34, against=36, error=False)
CsvRow(db_id=7389906, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving', opponent='>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson', points=74, against=58, error=False)
CsvRow(db_id=7389691, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas', opponent='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Sedor', points=37, against=30, error=False)
CsvRow(db_id=7390110, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau', opponent='>Girls>Girls 6th Grade Division 2>Gainesville G6-2 Hiltner', points=11, against=14, error=False)
CsvRow(db_id=7388819, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro', opponent='>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron', points=48, against=56, error=False)
CsvRow(db_id=7390225, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm', opponent='>Boys>Boys 6th Grade Division 3>Lee Mt. Vernon B6-3 Degenhardt', points=34, against=37, error=False)
CsvRow(db_id=7430974, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff', opponent='>Girls>Girls 5th grade Division 2>CYA G5-2  Wilke', points=24, against=23, error=False)
CsvRow(db_id=7387287, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Girls>Girls 8th Grade Division 1>McLean G8-1 Kim', opponent='>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Garey', points=28, against=47, error=False)
CsvRow(db_id=7431362, date='2023-02-05', real_date=datetime.datetime(2023, 2, 5, 0, 0), team='>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny', opponent='>Boys>Boys 5th grade Division 1>Great Falls B5-1 Bovenzi', points=54, against=25, error=False)
